SampleID,departure_time,distance_km,avg_speed_kmh,num_stops,weather,weekday,special_events,num_cars,ticket_price,comfort_class,delay_minutes
2304,23:30,668.98,44.05,9,snow,Mon,0,6,171.4214172098136,standard,54
2567,07:21,434.81,40.76,7,sunny,Mon,0,9,114.99822052595253,standard,14
613,11:44,529.53,65.57,9,rain,Thu,0,5,33.77117714951734,intermediate,20
2101,10:42,138.45,45.31,3,rain,Sat,0,14,31.202539002884492,intermediate,16
1808,14:36,121.29,48.86,4,snow,Wed,0,4,104.07579379927884,intermediate,34
3438,22:50,306.28,101.6,5,sunny,Fri,0,8,110.46463558648205,intermediate,9
1161,03:15,635.06,84.0,3,sunny,Mon,0,13,152.4475584283567,standard,12
4225,21:25,170.06,104.64,3,sunny,Fri,0,12,68.62668926778986,premium,6
3119,08:54,353.68,67.95,6,rain,Thu,0,7,136.92688114401983,standard,18
3652,03:09,169.93,103.34,5,sunny,Mon,0,5,107.65311806679267,intermediate,0
1610,02:51,502.42,42.31,9,sunny,Sun,0,10,146.73260622206075,standard,22
1932,11:56,92.85,63.39,7,sunny,Wed,0,8,60.41928829568417,premium,20
3027,03:12,764.84,112.9,4,sunny,Sun,0,4,72.3214090051827,intermediate,17
564,22:32,357.73,93.1,4,sunny,Thu,0,7,67.94453280599247,standard,5
3571,17:22,604.24,105.53,2,sunny,Mon,0,3,96.26748843638597,intermediate,11
4247,02:45,282.61,58.71,8,sunny,Sat,0,5,124.30673424718483,standard,13
2388,02:10,334.97,107.23,7,snow,Wed,0,9,141.50613345872404,standard,19
1471,18:22,302.64,66.87,3,sunny,Sat,0,14,109.79775424641569,premium,12
2630,09:06,359.57,59.33,3,sunny,Tue,0,10,160.93066209221905,standard,13
1835,08:43,357.89,104.03,0,snow,Wed,0,13,105.64277537651634,standard,8
4928,17:22,799.75,101.76,3,sunny,Mon,0,10,115.23897958738868,standard,14
3475,01:13,421.49,101.29,8,snow,Tue,1,10,102.69289895348663,intermediate,34
1533,17:01,522.94,89.05,1,snow,Sat,0,5,152.24106244632821,intermediate,17
4327,03:22,440.74,58.21,9,snow,Mon,0,3,155.63416766532487,intermediate,25
2484,02:46,600.0,114.4,3,sunny,Sun,0,6,149.32349517236582,standard,6
4207,21:15,195.3,106.39,2,rain,Tue,0,7,96.0814677730897,intermediate,0
1172,07:13,182.31,87.1,9,snow,Tue,0,14,137.96896679667088,intermediate,30
1427,14:32,538.12,95.6,2,sunny,Thu,0,3,112.61070540260026,intermediate,0
325,05:45,255.25,115.7,2,rain,Fri,0,12,94.19839652663686,standard,0
1051,07:02,517.38,51.93,9,sunny,Tue,0,13,140.23448609139754,standard,27
3319,13:25,555.5,65.97,8,sunny,Fri,0,11,190.6087000976735,intermediate,30
4721,21:12,221.74,113.42,0,sunny,Fri,0,10,68.6666945810876,standard,0
3864,21:49,555.04,111.18,3,snow,Sat,0,9,96.53862246800153,intermediate,29
2603,12:48,65.3,76.31,4,sunny,Sat,1,5,78.88272175484552,standard,21
1738,17:08,197.33,66.03,1,sunny,Fri,0,11,57.40628963636141,premium,5
1196,09:24,586.03,94.6,2,sunny,Fri,0,5,101.85652839501495,standard,10
620,09:50,645.6,105.69,4,sunny,Thu,0,6,39.076075649940584,standard,8
1374,03:09,96.21,68.81,7,sunny,Wed,0,9,196.64623546594933,intermediate,3
2879,16:39,323.81,60.39,2,sunny,Thu,0,6,104.64232223647889,standard,17
1189,07:20,392.24,89.35,6,rain,Fri,0,12,69.85969040252985,intermediate,25
328,21:29,582.3,109.01,9,sunny,Wed,0,12,197.24581130151998,standard,29
648,12:42,147.74,41.69,0,sunny,Wed,0,10,137.08219012480012,intermediate,9
897,13:46,511.51,59.57,2,rain,Sun,0,12,22.90997171244748,intermediate,22
3882,16:50,468.79,56.41,4,rain,Fri,0,11,30.468489509112658,standard,18
1123,23:05,750.19,77.9,7,snow,Sun,0,10,179.40109227206003,intermediate,42
1891,06:06,453.12,119.69,6,rain,Wed,0,13,104.15305618053053,standard,15
4643,16:59,491.71,95.59,8,sunny,Mon,1,12,49.03731322067857,premium,31
4791,22:33,138.48,88.66,1,sunny,Sat,0,12,178.51069346359344,premium,0
4529,14:24,376.54,79.29,1,sunny,Sun,0,5,181.0534297309541,standard,7
4234,21:32,58.82,113.89,9,sunny,Mon,0,4,144.4453208681224,premium,9
1593,12:50,233.96,112.75,1,fog,Sun,0,7,139.86457994148697,standard,0
3312,13:25,587.36,59.24,0,fog,Wed,0,11,28.103626902278755,premium,9
2547,10:38,386.12,116.26,7,sunny,Thu,1,6,98.8127676996854,standard,13
1545,12:04,739.9,97.98,5,rain,Sat,0,12,106.5802256684784,standard,21
4336,12:19,332.71,114.16,8,sunny,Wed,0,3,103.20454217580725,standard,8
1023,19:58,749.49,98.12,7,sunny,Fri,0,4,82.48984745300538,standard,20
1971,19:24,255.51,46.0,1,fog,Tue,0,5,159.4826889057929,standard,12
4988,07:53,317.74,70.4,5,sunny,Thu,0,9,33.2902935407999,premium,11
1714,01:56,525.39,77.44,0,sunny,Fri,0,6,40.3477460634993,premium,6
1717,16:49,548.95,113.85,1,sunny,Tue,0,10,59.636591602622865,standard,0
1477,21:32,209.64,101.24,3,sunny,Sat,0,12,113.94842020239857,intermediate,9
809,18:39,748.66,76.32,8,sunny,Thu,0,8,71.89518662768165,standard,25
2850,20:27,150.48,64.74,5,sunny,Tue,0,8,179.892793551808,premium,9
978,21:50,516.13,65.36,2,rain,Wed,0,7,125.16739215236385,intermediate,14
4687,23:39,546.64,87.12,4,rain,Tue,0,9,157.70222527320172,standard,25
4895,18:57,129.79,61.03,2,sunny,Mon,0,4,82.80028497195022,standard,0
1684,15:45,73.29,110.16,0,fog,Wed,0,6,169.51585968901,intermediate,7
4660,04:45,765.76,40.76,8,rain,Mon,0,6,74.03610037657394,standard,41
1514,23:38,575.97,86.41,1,sunny,Sat,0,8,63.1717667729009,standard,1
2404,07:29,281.95,103.75,7,sunny,Wed,0,10,56.526570659560704,standard,21
2021,01:46,80.73,116.29,3,snow,Tue,0,13,152.41913885891563,premium,21
4553,16:41,729.46,53.36,5,sunny,Sun,1,9,195.41724540531874,intermediate,36
1767,01:45,68.29,76.39,1,rain,Sun,0,10,48.7044821577484,intermediate,9
174,19:53,166.89,61.21,9,snow,Tue,0,13,58.48487460117592,intermediate,31
1554,11:03,176.45,67.59,3,snow,Mon,0,4,180.47818099952096,standard,18
4215,09:12,629.82,70.06,5,sunny,Fri,0,7,110.7557657232605,premium,22
1482,11:27,147.34,92.39,1,rain,Sat,0,4,114.66592869272077,premium,3
4461,00:46,627.11,89.13,7,snow,Wed,0,14,47.21025691616542,intermediate,36
217,05:53,700.12,77.0,8,sunny,Thu,0,8,110.57562870590013,intermediate,27
3914,18:16,131.46,115.48,8,sunny,Sat,0,7,92.10327513981899,intermediate,0
3720,18:41,74.73,87.49,7,sunny,Fri,0,3,22.015734568566543,intermediate,10
690,22:30,224.06,49.4,9,sunny,Fri,0,11,35.34376467423169,standard,20
2577,04:00,440.39,44.17,0,sunny,Thu,0,12,116.34831949314766,premium,12
2233,22:08,359.63,56.92,5,sunny,Sun,0,14,178.82594207697153,standard,21
2238,20:08,645.15,54.91,2,rain,Thu,0,12,135.781580478974,standard,18
1106,22:01,258.61,119.13,7,rain,Fri,0,13,24.65140503296418,intermediate,14
1789,23:22,217.32,62.99,8,rain,Tue,0,6,133.04165220482946,premium,16
3188,11:29,487.26,41.9,2,sunny,Sat,0,4,85.6725488653029,premium,1
2436,19:22,336.49,48.98,3,sunny,Wed,0,4,74.93045092571883,standard,9
611,08:37,549.32,97.25,7,sunny,Sat,0,4,130.31964497226699,standard,12
3660,10:20,67.98,41.78,5,fog,Tue,1,10,101.62540170575856,standard,34
3711,10:22,402.24,52.84,1,sunny,Mon,0,14,39.322858908016514,premium,20
576,11:08,239.0,50.46,7,rain,Sat,0,5,175.1253582735872,intermediate,23
2063,16:48,562.3,58.18,5,sunny,Tue,0,14,38.801621848768924,standard,27
4435,16:04,238.84,109.31,5,sunny,Tue,0,11,117.27882817658988,intermediate,14
1180,20:02,151.64,103.4,2,sunny,Thu,0,9,106.84360084951273,standard,0
888,14:05,412.3,40.88,1,sunny,Sun,0,4,38.6147076985008,intermediate,12
3128,05:40,458.14,52.53,3,sunny,Mon,0,13,83.80432796496717,standard,23
1732,14:25,369.02,44.35,7,sunny,Tue,0,7,65.0279741456659,intermediate,26
2663,04:48,302.69,103.16,3,sunny,Wed,0,5,131.8824607721146,intermediate,10
817,09:38,169.55,47.47,7,sunny,Sat,1,7,61.44109102004171,standard,26
3277,22:51,757.57,80.1,9,sunny,Thu,0,8,117.67883365281101,premium,30
1859,08:54,90.54,100.41,1,sunny,Sun,0,14,146.39460409352748,standard,3
208,21:49,342.68,75.21,3,rain,Sat,0,14,137.54877351684036,standard,10
293,15:28,258.14,115.59,5,fog,Sun,1,6,63.6460089802372,standard,25
1119,03:52,759.33,88.11,4,sunny,Fri,0,10,87.88284971333348,standard,20
2213,20:44,122.69,94.03,1,rain,Sun,0,4,66.93694035824205,standard,0
1609,16:45,416.45,79.21,5,sunny,Sun,0,9,35.13613732160503,premium,13
1264,06:18,428.05,101.21,7,snow,Wed,0,14,121.60743253186598,standard,30
990,04:52,654.43,66.33,8,sunny,Sun,0,7,96.85827906091652,standard,22
4197,07:20,456.41,59.24,6,sunny,Tue,1,12,119.6276512184696,intermediate,32
1616,14:34,517.49,104.85,5,rain,Sun,0,14,65.97315926012435,intermediate,19
353,02:10,207.01,113.4,9,rain,Fri,0,4,64.52738319518429,premium,15
4557,09:57,145.53,103.57,3,snow,Tue,0,12,113.88713195814105,standard,20
2022,06:11,578.8,107.17,1,sunny,Mon,0,6,192.70012847222108,standard,9
3690,10:02,694.75,44.21,7,rain,Sun,0,9,64.98029160282044,premium,34
2555,02:36,558.21,65.18,9,sunny,Fri,0,3,28.49355471120675,premium,32
3048,09:01,148.86,56.85,1,sunny,Wed,0,14,56.084080595867306,standard,4
1228,19:51,659.31,117.61,6,sunny,Wed,0,11,130.80263614001282,standard,21
259,06:46,670.15,61.0,8,sunny,Mon,1,14,199.79079702585227,intermediate,38
1519,02:28,193.9,46.29,2,rain,Thu,0,9,170.606092569264,standard,10
1777,22:01,225.19,93.92,3,sunny,Tue,0,11,85.9885700802599,standard,7
4739,04:00,85.9,48.56,6,sunny,Mon,1,13,141.49933483622203,standard,20
1770,03:38,214.49,53.95,1,sunny,Sat,0,13,124.31948413678067,standard,3
4353,14:21,798.14,43.24,5,rain,Mon,0,10,91.27199922036326,standard,37
52,19:05,395.5,43.64,1,sunny,Thu,0,7,26.32415656559877,intermediate,8
3473,17:33,535.3,97.25,7,sunny,Thu,0,9,102.47928589777449,standard,18
4683,09:07,122.18,56.88,2,sunny,Sun,0,11,57.31470279310096,premium,3
4411,05:31,531.33,87.64,4,sunny,Sat,0,6,131.6679835127181,intermediate,11
2409,12:47,199.31,48.63,7,sunny,Mon,0,13,98.47066664725673,premium,16
2787,02:54,80.38,63.33,8,sunny,Sat,0,9,127.64399380075251,premium,9
2344,02:34,622.71,89.69,0,sunny,Tue,0,6,38.515804904747824,intermediate,16
1033,22:40,417.84,99.96,2,snow,Mon,0,4,83.06070195226388,standard,13
1097,14:10,569.43,103.12,9,rain,Sat,0,4,53.80792597904192,intermediate,12
543,20:12,166.13,104.67,5,sunny,Thu,0,11,70.52449160431034,standard,3
1046,02:54,423.17,118.18,0,sunny,Fri,0,11,116.93976511815575,intermediate,3
1894,14:46,233.6,79.99,1,rain,Thu,0,13,35.875757621731736,standard,7
4376,21:33,535.78,104.18,9,rain,Fri,1,5,195.20106791538646,premium,41
30,09:09,762.71,50.67,3,sunny,Fri,0,8,155.13330094610436,standard,24
725,23:22,559.38,40.45,9,rain,Tue,0,10,144.12772920654493,intermediate,28
4961,06:04,709.02,111.39,5,sunny,Fri,1,14,110.9954183446814,premium,22
4718,10:04,196.38,74.25,5,snow,Wed,1,10,98.4682828607112,intermediate,26
3903,03:31,448.93,80.92,6,snow,Sun,0,9,182.19617509876306,standard,31
1426,03:31,242.02,119.86,9,fog,Sun,1,13,61.551310384503985,standard,39
2497,02:33,392.99,60.59,6,rain,Fri,0,9,160.46091892097542,intermediate,31
436,18:59,354.29,64.57,1,sunny,Tue,0,14,33.224652596757636,standard,3
2470,21:53,151.28,53.39,6,rain,Sat,0,13,41.0830275336158,standard,31
912,14:06,146.57,53.01,5,sunny,Sun,0,12,154.46122435312046,intermediate,10
4222,22:53,288.63,116.37,2,sunny,Sun,0,4,152.57983556039443,standard,0
4352,21:23,398.59,79.0,8,snow,Fri,0,11,24.229886940283343,intermediate,30
4512,23:09,90.6,47.46,5,sunny,Fri,0,3,49.35861009647111,standard,16
4443,10:52,171.28,106.25,8,sunny,Sun,0,3,95.68195985445043,intermediate,4
2287,23:06,363.84,114.55,5,fog,Thu,0,10,146.72737773895773,premium,12
4597,18:03,150.89,119.99,2,sunny,Sun,0,8,138.43058696795998,intermediate,0
1238,12:04,383.36,105.88,1,snow,Tue,0,8,44.877376345089495,standard,21
903,22:58,511.66,63.68,9,fog,Sat,0,11,107.57645260758032,standard,35
3620,12:27,425.79,101.47,5,sunny,Fri,0,5,80.94752375720108,intermediate,8
3231,00:11,236.4,78.4,2,sunny,Fri,0,13,84.8186204258931,standard,13
2859,12:06,488.84,78.85,3,sunny,Tue,0,8,58.990098472590034,premium,4
507,02:16,324.03,84.44,1,sunny,Thu,1,10,96.33614772819182,standard,16
3221,01:38,573.98,108.1,3,sunny,Fri,0,5,65.6892654247004,standard,15
183,00:40,117.81,112.13,1,rain,Sun,1,8,153.13874333520388,standard,8
1564,16:59,556.35,61.09,3,snow,Thu,0,12,184.90932790870795,intermediate,40
2704,17:43,593.32,116.33,5,snow,Fri,0,8,41.33580337092589,standard,32
321,22:55,538.23,70.65,9,sunny,Tue,0,11,181.17872939005673,intermediate,28
3563,04:43,757.84,102.35,7,sunny,Tue,1,4,127.82129828629805,standard,30
1538,11:28,657.95,86.88,8,sunny,Wed,0,13,127.22329552423477,standard,37
1837,15:36,152.28,77.45,5,sunny,Tue,0,4,169.73635066828908,intermediate,4
2380,01:22,748.65,92.71,4,rain,Sun,0,10,31.042353781121513,standard,22
1912,07:54,302.9,67.08,5,fog,Fri,0,13,133.7947006233198,standard,28
1840,20:43,198.6,116.79,0,rain,Fri,0,5,87.44384373084104,intermediate,0
2115,17:26,347.19,115.03,4,sunny,Sun,0,13,83.29809005213232,intermediate,16
4437,14:21,65.18,94.36,1,snow,Fri,1,12,55.33846114290028,standard,18
1146,14:54,393.69,100.26,0,sunny,Fri,0,10,43.85565122946122,standard,2
2486,09:40,497.14,103.71,8,rain,Fri,0,10,99.80806416600838,standard,24
44,06:19,645.47,47.29,0,rain,Wed,0,10,196.74563231246285,standard,17
2154,08:24,266.11,98.74,0,sunny,Sun,0,8,58.90674710755786,standard,5
1526,06:02,239.44,94.39,1,sunny,Sat,0,14,191.5763741755589,standard,3
4855,18:01,387.29,53.43,1,sunny,Fri,0,14,98.5906975684438,intermediate,5
1378,16:47,237.43,58.43,0,rain,Mon,0,6,151.082034277361,standard,5
1765,10:38,306.45,42.9,6,sunny,Sat,0,14,121.52832786535122,standard,26
3012,17:19,674.96,59.58,3,sunny,Wed,0,5,127.93954903239542,standard,10
413,21:59,630.99,105.4,9,sunny,Wed,0,8,175.44791394586161,standard,26
4284,02:26,593.15,46.09,4,sunny,Sat,0,14,89.30053425891874,premium,28
1407,20:36,547.8,61.39,2,rain,Sun,0,3,76.66631807406944,premium,8
1658,07:27,90.08,59.67,4,rain,Thu,0,3,117.26612518070688,intermediate,11
801,06:37,781.43,74.91,3,sunny,Wed,0,13,115.87207397013655,standard,17
1288,00:54,73.41,97.57,5,rain,Sat,0,6,184.62341653871687,intermediate,9
2182,21:35,332.94,106.0,6,sunny,Sat,0,4,84.6475744346194,premium,11
2588,01:32,708.12,73.84,5,sunny,Wed,0,4,135.50516968150168,intermediate,18
2615,19:14,650.27,100.15,7,rain,Sun,0,4,182.6846329104592,standard,13
2318,09:27,638.8,68.52,2,sunny,Thu,0,5,192.3986763005239,premium,15
256,22:15,323.42,88.34,5,sunny,Sun,0,7,178.4247448601589,standard,6
4541,07:48,118.26,103.84,5,sunny,Mon,0,7,38.6953268061703,standard,7
1729,09:03,168.71,42.26,1,fog,Thu,0,7,187.2277246074059,intermediate,8
1151,07:12,333.76,43.14,1,rain,Sat,0,6,72.79852239508082,intermediate,9
4144,17:32,144.21,52.72,8,rain,Fri,0,4,120.6093061788222,premium,25
647,02:48,163.99,95.05,5,rain,Thu,0,13,20.223087637947582,standard,7
2908,19:23,785.04,87.32,7,sunny,Sat,0,13,176.96777273758892,standard,28
1702,09:37,611.18,112.57,5,sunny,Tue,0,7,130.76520615216674,premium,0
1881,00:04,251.84,43.12,1,sunny,Sun,0,4,95.01690396818614,intermediate,4
3768,18:10,65.01,114.09,7,snow,Thu,0,13,180.33635016113675,intermediate,19
1315,15:10,87.34,55.07,3,sunny,Sat,0,4,44.28822518056466,premium,7
2269,11:08,777.08,82.6,6,rain,Mon,0,4,142.47278601299652,intermediate,26
1966,23:42,389.95,40.49,7,sunny,Thu,0,11,176.77083553759203,standard,18
2465,03:23,118.61,82.5,0,fog,Fri,0,12,105.3204826186598,premium,10
3855,19:24,93.63,41.81,1,sunny,Sun,0,11,66.9995733544056,standard,0
1350,17:46,524.95,71.73,9,sunny,Tue,0,7,78.2559502597902,premium,20
3296,13:57,327.42,43.91,0,rain,Sun,0,8,165.50530746920649,intermediate,5
112,08:34,108.11,94.31,2,sunny,Mon,0,10,29.182642925843204,standard,3
3133,02:02,176.83,100.53,1,sunny,Sun,0,6,113.9782133371339,standard,0
263,16:52,205.63,110.38,1,sunny,Mon,0,9,119.75226435607308,standard,0
1393,06:13,413.94,51.42,3,sunny,Sun,1,13,176.3813833711803,standard,31
1878,00:31,713.7,40.88,3,sunny,Thu,0,11,107.13976371101757,standard,24
1186,21:18,354.98,86.51,6,rain,Fri,0,7,76.04085009721912,premium,20
3071,06:51,415.91,73.61,9,rain,Mon,0,3,107.93322791035376,premium,17
56,07:14,458.08,61.91,9,sunny,Tue,0,12,176.6255494537024,intermediate,28
1309,09:41,211.43,89.04,0,rain,Wed,0,11,138.37871195279877,premium,7
695,07:24,117.0,46.08,9,rain,Thu,0,9,159.49648990407408,intermediate,29
2952,02:17,109.73,111.65,0,sunny,Mon,0,12,103.18852086308453,standard,0
1726,05:33,606.23,100.0,4,sunny,Tue,0,7,117.2231843716841,intermediate,13
2091,19:39,780.31,47.3,1,rain,Mon,0,5,178.97648918578977,premium,17
3869,17:38,587.79,94.75,1,sunny,Sun,0,5,110.37147134073406,premium,8
319,18:39,235.6,71.88,0,snow,Thu,0,8,64.06490242726636,standard,12
4320,23:57,474.23,71.49,7,rain,Sun,1,12,179.75129422126318,standard,38
682,13:37,277.08,67.65,8,sunny,Sat,0,4,65.85266517214073,premium,7
3841,20:11,749.96,49.86,3,rain,Sun,0,7,161.7458470460132,premium,30
3213,04:09,600.87,114.29,2,fog,Sun,0,11,169.87812074835188,standard,15
2002,15:15,357.88,94.03,1,sunny,Mon,0,14,39.0494357079158,premium,13
4782,06:52,756.76,76.13,1,sunny,Mon,0,12,131.62774033948773,standard,14
4150,05:01,154.94,48.68,6,sunny,Thu,0,5,21.436738101837165,standard,14
286,16:52,325.51,51.38,1,sunny,Fri,1,4,117.05322575021151,standard,11
1888,06:38,419.16,111.21,1,sunny,Sat,0,14,65.3736815559504,standard,2
2337,06:23,88.76,109.81,4,sunny,Sat,0,4,36.845802160562975,premium,2
2520,05:24,555.64,109.91,9,sunny,Tue,0,11,119.85925911985653,premium,21
2277,09:35,71.25,67.97,6,sunny,Mon,0,3,49.321915074703654,standard,7
2127,22:47,290.7,97.27,7,rain,Wed,0,6,174.43989761247585,standard,23
3499,09:34,291.75,102.85,3,sunny,Wed,0,13,169.5957206475898,standard,17
4211,04:02,695.38,113.39,3,fog,Mon,0,9,88.11210101436707,standard,19
2083,20:45,650.88,97.01,8,rain,Mon,0,11,121.60352498873013,standard,24
736,16:00,479.24,107.13,4,rain,Tue,0,7,129.18688962921456,intermediate,12
4801,19:05,765.98,103.41,2,sunny,Mon,0,6,116.62070755956422,standard,10
336,15:12,393.65,113.77,5,sunny,Sun,1,14,142.18651442795843,standard,20
2596,23:15,123.28,73.97,3,sunny,Sat,1,7,168.69003508792426,standard,13
2771,01:05,155.49,90.31,8,sunny,Fri,0,6,41.77076627300686,standard,13
3704,11:47,774.63,108.2,7,sunny,Sat,0,7,195.05712579822034,standard,18
4404,16:32,680.34,85.22,1,sunny,Mon,0,12,26.826936474572204,intermediate,11
1071,18:29,566.96,50.96,0,sunny,Sat,0,11,191.39712576533375,premium,12
2290,14:55,253.01,76.77,1,sunny,Thu,0,14,69.68577850230737,standard,5
1672,18:28,494.74,105.12,0,sunny,Wed,0,9,134.19217005440174,intermediate,0
4083,22:32,577.27,109.3,6,sunny,Sat,1,14,164.4715734411856,intermediate,30
4250,13:56,374.25,88.67,1,sunny,Tue,0,12,88.23485384008916,premium,12
4113,00:52,79.59,101.66,8,fog,Sat,0,12,122.13820485636754,intermediate,22
4408,07:01,678.3,62.84,9,sunny,Mon,1,5,95.08013483772342,standard,31
3366,20:34,249.48,91.61,4,snow,Sun,0,3,134.01880739654933,intermediate,23
1488,15:39,747.84,109.12,4,snow,Thu,0,6,60.23672949056694,standard,30
498,23:51,166.77,108.37,6,rain,Sun,0,8,31.808422443343403,intermediate,15
4382,15:03,196.75,55.66,6,sunny,Wed,0,4,93.82478370842308,standard,13
3479,17:44,437.5,99.88,9,sunny,Fri,0,11,188.11482783584572,premium,21
2581,21:03,695.92,77.8,7,rain,Tue,0,10,167.2300277761593,standard,25
3123,13:37,600.44,80.91,3,rain,Tue,0,4,26.77357714733769,standard,8
2921,09:13,697.68,47.48,0,sunny,Fri,0,7,172.13645635025918,premium,15
4377,20:10,426.98,82.36,9,rain,Fri,0,13,195.8559177364426,standard,27
2644,07:25,469.13,110.11,1,fog,Thu,1,6,174.24999130510997,premium,16
4286,18:12,226.77,114.5,9,rain,Sat,0,8,32.33803007481599,intermediate,20
4040,11:16,78.31,52.13,4,rain,Sat,0,8,132.96543793951733,intermediate,15
2034,12:25,348.23,86.94,5,rain,Thu,0,12,21.91146184585279,intermediate,23
1022,01:55,162.96,76.26,4,rain,Thu,0,6,84.0079932212056,premium,2
2282,21:09,211.14,106.83,7,snow,Sat,0,12,95.96838362967746,premium,21
4886,15:05,360.89,51.54,8,sunny,Fri,0,4,40.21899695257445,intermediate,16
4219,09:42,459.57,119.52,4,fog,Mon,0,12,46.487923791715126,intermediate,14
3063,23:43,297.02,54.95,4,sunny,Wed,0,14,127.61980591155351,intermediate,18
4365,04:15,147.84,58.51,8,rain,Mon,0,13,27.981789295314815,standard,26
665,12:45,329.49,44.7,9,sunny,Tue,1,12,193.37680679559503,premium,38
3932,10:12,238.48,66.6,9,rain,Wed,0,7,151.5542367466301,premium,33
2638,00:48,710.32,45.64,6,snow,Sat,0,7,105.23048855914215,standard,38
3176,02:28,769.94,101.15,5,sunny,Thu,0,8,86.74419907455925,standard,16
4265,22:36,370.9,95.69,4,sunny,Tue,0,8,23.01608459936207,standard,8
3121,14:09,771.23,82.99,3,sunny,Tue,0,9,146.22834429950916,premium,9
1017,09:36,453.27,84.58,5,sunny,Wed,0,4,63.0350953753365,intermediate,9
557,23:09,327.87,94.39,3,sunny,Tue,1,4,161.9830898859118,intermediate,15
2399,16:47,478.87,114.68,1,sunny,Sun,0,6,85.60439459269647,premium,0
1207,01:29,760.57,84.02,8,sunny,Thu,0,12,70.71785632950694,intermediate,32
2005,11:38,669.66,43.2,8,sunny,Sun,0,13,182.7013718219404,standard,25
2656,23:23,582.45,111.1,6,fog,Wed,0,11,133.4087276455009,premium,16
2135,14:56,584.01,54.36,9,sunny,Sun,0,5,165.4994741382708,standard,17
1510,09:43,139.45,92.26,4,sunny,Fri,0,6,59.6537465271035,standard,12
1736,19:29,711.29,109.97,8,snow,Sat,0,11,28.768051221957503,intermediate,42
245,06:39,786.07,93.94,7,sunny,Sat,0,3,43.73368431619957,standard,23
1163,23:27,221.08,45.81,6,sunny,Sat,0,6,120.69312293781469,intermediate,19
3362,18:06,331.95,51.93,0,rain,Mon,0,12,41.15559971089478,standard,23
266,15:08,374.09,67.38,9,snow,Wed,0,9,26.892396647830868,standard,31
2366,07:18,299.93,54.81,4,sunny,Sun,0,9,119.63033715776345,intermediate,13
1114,00:15,603.9,67.81,1,sunny,Sun,0,14,194.1088920219518,intermediate,18
63,07:05,232.6,97.48,2,snow,Tue,0,9,117.03413008586362,standard,17
2592,14:54,129.57,50.68,8,sunny,Tue,1,4,54.934738213932924,intermediate,28
2788,21:26,142.18,49.86,6,rain,Fri,1,3,172.7605719801895,premium,21
2757,07:11,629.66,103.25,8,snow,Sun,0,9,69.89117109869242,standard,31
3011,20:44,322.92,111.05,8,sunny,Sat,0,10,170.78929373451504,premium,19
3076,19:50,114.69,117.97,4,sunny,Sun,0,12,106.71203502059585,standard,5
2998,23:19,544.21,51.94,1,sunny,Mon,0,7,55.79276315285296,standard,7
2815,01:57,427.3,117.04,6,sunny,Fri,0,11,20.6108566786749,standard,8
2259,15:03,301.67,101.72,4,rain,Sun,0,10,45.852757918780014,intermediate,21
